,tweet,Label,💕,🥺,😂,😭,😍,💙,🙏,👌,👍,👏,🤦,♥️,✨,🏆,🥇,🎉,🌹,🌺,🌷,🦋,💐,🔥,🌚,🚨,🌙,🌞,☕,🔪,🎂,🍓,🥂,👑,💎,🎶,💡,🎵,🔴,🚫,🔵,❌,✅,🇸🇦,🇪🇬,🇵🇸,🇫🇷,🇷🇺,💪,⚽,🌻,🌈
3058,@BalsamOrg . . 2- ممارسة الرياضة  . 🎉🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,4 ساعات ونص على ميلاد القمر شخصيا🎉️ 28/2,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,@1forl مبروك 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,فائز الاسبوع 🎉 https://t.co/xO834WxOOG,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,@Meiiel6 @j_yio0 @AzizbagBag مبروك 🎉 عقبالي الايام الجايه يارب,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,@RatebTM الف الف مبروك قدوم المولود يتربي بعزك ودلالك ابو طلال وجعله الله قرة عين لك 🎉🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,قد يكبر المرء عن كل شيء إلا حاجته للبهجة والفرح كل عام وانا بخير 🎉️ Happy birthday to me 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,@rahmaasalahh55 اجمل بيرث داااي ف الدنيااا🎉️️️,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,"النهارده كنا بنحتفل ك Top Achievers 2021 🎉 الأحواء كانت كلها Pizza Hut , وشوكولاته ، ودرينكس ودي الأجواء اللي بلاقي نفسي فيها الحقيقة  https://t.co/TbVX37MqOb",🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,@AzizbagBag مبررررروك🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,لنفسي: واهلا يوم ميلادي ودعت من عمري عاماً مضى وابتدا بعمري عام جديد اللهم انها بدايه سنه جديد من عمري فاجعل مابقى من عمري خيراً وبارك لي في عامي الجديد واعوامي القادمهه كل عام وانا بخيرر 🎉.,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,@zozobakrtv حمااااااااس ألفففف 🎉 ابروح اشوفه الحين ‍️‍️‍️,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,@AllehibiF @AzizbagBag الله يكثر خيره ويطول بعمره مبروك للفائزين 🎉 كنت اتمنى افوز بالايفون بس القادم اجمل بأذن الله,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,@ReemShaheen19 الحمدلله ️️🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,@ShamhShamh20 مبروك 🎉 الحمل,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,@AlNassrFC مشاءالله تبارك الله الف مبروك 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,@AllinOneSD يا من يقول كن فيكون اجعل ما يتمناه قلبي يكون  🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,@Rooo4w @haydy101 @AzizbagBag مبروووووك تستاهلي خاطره 🎉🎉🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,@Aloo303 @Algadal511 @Mohamme19356111 @gafaraltiar77 @monA1994MMM يا من يقول كن فيكون اجعل ما يتمناه قلبي يكون 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,@XperiaElectron1 @Mohamme19356111 @gafaraltiar77 @monA1994MMM @izeldinAbdo @Abdulazeeeezz يا من يقول كن فيكون اجعل ما يتمناه قلبي يكون 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,@AllehibiF @AzizbagBag عاد انا كل شوي اتأكد انا معهم او لا مررره َ كنت متفاعله بقوه ... إن شاء الله مرات الجايه يااارب 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,@hamad_dosare @AzizbagBag تستاهل @hamad_dosare  ابو احمد كريم وانت تستاهل يا ابو عبدالله @AzizbagBag 🎉🎉🎉🎉🎉🎉 https://t.co/APFKhajozU,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,واحد وعشرون عام يا رِفاق🎉. https://t.co/2AE72rKvIA,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,@Le77i_ نادر ما اشوف التل مبروووك 🎉🎉 عقبال ما نشوفه باعلى المخططات,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,@AfnanGh93 واااو أفنان 🎉🎉🎉 الف مبروك الله يجعلك بكل كلمة حسنة على قد ما بتساعدي و بتخففي علينا ظُلمة الطريق ️,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,@AalaaMohammed17 الف مبروك 🎉️️️️️,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,@lp880cqk @AzizbagBag الف مبروك لك تستاهل كل خير 🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,راح يخلص الشهر جم دراسة قريتوها ؟ اذا فوق العشرة برافو 🎉 شدو حيلكم,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,لقد هرمنا من أجل هذه اللحظه اقسم بالله🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,@aaasssddd1985 @AzizbagBag مبروووووووك عيوني انتم 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,@AzizbagBag ماشاء الله الف مبروك لهم عقبالي يارب افوز معك ابو احمد....🎉🎉🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,٢٧-٢-٢٢ كان دوام أول يوم بفصّل التخرّج اللهُم كَما أنعمت فَ تمم 🎉️,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,@beINSPORTSNews @IRAQFA مبروك النا الحمد لله 🎉🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,@7Rotp مبروك 🎉 بس مدري وش السالفه,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,@ALHABIBMINT مبروك 🎉 استمتع,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,@EssamMadkour10 كل سنة وانت طيب يا عُص🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,@iiwsii سنه حلوه عليك يارب 🎉!,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,@7itsmrmr مبارك مرام 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,@saed______ مساااااء بشائر الفرح للأحظاتك🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,خشيي ممر دور الاولل🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,تم بحمد الله 🎉 https://t.co/tO7KG0CRt1,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,@hebaa_Sy انشالله الف الف الف مبروك 🎉🎉 منها للاعلى انشالله,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,@1_rand123 كل الحب رند بتستاهلي🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,@BDElqasass كل سنه وانت طيب يا بيدي و عقبال العُمر كله تحقق فيهم كل اللي نفسك فيه️️🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,@ReemShaheen19 حمدلله عالسلامة يا ام علولي🎉️️,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,@designthamer @Designers_Sup الله يسعدك تسلم من ذوووقك 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,@sro0_8 كل عام وانتِ بخير ️🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,@mema_J98 عوافي🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,@_ReemElbnna_ كوكى كل سنة وانتى طيبة ويارب كل السنين الجاية جميلة بجمال قلبك وتحققى فيهم كل اللى تتمنى happy birthday 🎉 https://t.co/h2Y3MlGE4s,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,@OsamaAlmaghrabi الف مليوووون مبروك لك يا دكتور اسامة 🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,الف مليون ترليون مبروك يامسفر تسديد الدين ومحبة الجمهور لك سبحان الله خروجك كان خيرة لك 🎉🎉🎉🎉 #البزنس84,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,@Sohaybov ألف ألف مباارك تستاهلوا كل خير 🎉🎉  القناة التي تضم أفضل برنامج يوتيوبي,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,@aaasssddd1985 @AzizbagBag الف مبروك 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,@AzizbagBag مبروك 🎉 تستاهل,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,الحمد لله فزنا وتأهلنا للمرحلة القادمة لمواجهة كلية الطب 🎉 .. ألف شكر لفريقنا الرائع ولكل من صوت لنا وحظ أوفر لكلية طب الأسنان,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,@coopolivaksa طبعا زيت الزيتون. وافضلها كوبوليفا #كوبوليفا  🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,@Rahma_Reda77 مبروك يارب دايما كدا 🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,@urfav_nourzz دا الف مبروك 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,@AzizbagBag الف مبروووووووووووووك 🎉🎉🎉 الله يكثر خيرك ويرفع قدرك  عقبالي يارب لاتنسوني في الجايات  كنت متوقعه ع كل تفاعلي افوز لكن لعلها خيره,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,@suliman_N9 مبروك 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,@fatmaaelbalal كل سنة وانتي طيبة يا فاطمة 🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,@Nouren76 1000 حمدالله عالسلامه 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,بفضل الله ثم بفضلكم وصلت ٦٠٠ اخ و اخت شكرا لكم 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉الله يسعدكم و يوفقكم شكرًا لكم https://t.co/ZBrpiA4tfA,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,@nanaiiff 🎉ترويج لهذا الحساب  @wajdi_6,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,@wa____16 مبروك التخرج وعقبال الوظيفة يا رب 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,@alohod_2 مبروك عهود 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,زبط الجدول الحمدلله 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,@2cYAwubpEfJTbWZ @98xliSh مبروووووووكككككككككككك🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,@Abd0oMagdy ألف مبرووك يا عبد الرحمن ربنا يتمم بخير ويسعدكم يارب 🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,ألف مبروك الفوز للمشترك الفائز في مسابقة #كل_خميس_هدية على تويتر 🎉 مع تمنياتنا بالتوفيق لبقية المشاركين في مسابقاتنا خلال الأسابيع القادمة على مختلف المنصات #ديما_معانا https://t.co/V3NkJGAm7Y,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128,@Meriiyane @wuy878 ايه ده ياماريان كل سنة وانتي حلوه 🎉 https://t.co/FeQ7s6u6pE,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,@khaldd70__2021 @BASSAM_FATINY @i2ieye @EROC_SA مبروك 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,@BASSAM_FATINY مبرررروووك🎉🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,ألف الف مبروووك لكل من حالفهم الحظ بهدايا #بغلف_الخير @AzizbagBag بمناسبة #يوم_التاسيس  بشروني مين منكم طلع اسمه 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,@alajlanANDaleid ما شاء الله تبارك الله .. الف مبروك 🎉 تهانينا,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,روح قلبي دااا كل سنه وانت طيب يحبيبي عقبال سنين كتيرر وسطنا 🎉 https://t.co/2dHJF6kzlV,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,@muffinnirl الف مبروك ربنا يسعدكوا و بتمملكوا على خير 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,@KeyCarRental نعم.  🎉🎉🎉🎉🎉 #اربح_مع_المفتاح,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,@KeyCarRental نعم. 🎉🎉🎉🎉🎉🎉 #اربح_مع_المفتاح,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,@iSYFs6b6eqNu7g5 @DaR_ZaYeD_74 @bastaki1976 حسون فايبز 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,@khaldd70__2021 @BASSAM_FATINY @i2ieye @EROC_SA الف مبروك وتستاهلين🎉🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,@Eaglex_99 مبروك ايقل 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,@nody6874 مبرووووووك🎉🎉🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,جميل شكرا ...🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,@KeyCarRental نعم - 🎉🎉🎉🎉🎉🎉 #اربح_مع_المفتاح,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,@KeyCarRental نعم. 🎉🎉🎉🎉 #اربح_مع_المفتاح,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,@KeyCarRental نعم.  🎉🎉🎉🎉🎉🎉 #اربح_مع_المفتاح,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,@shiftworker11 @_at54 @myjo_97 @_at87 متابعتك معلقة رد المتابعه لو تكرمت 🎉,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,@ahmedelqafass الف مبروك ي هندسة 🎉️,🎉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
